type,group_index,category_id,category_name,category_type,rule_id,rule_name,error_type,en_msg,zh_msg
single,,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_THIRD_COUNTRY,third country,,"<message>The USA is one country, Canada is another, and Ireland is a third. The USA could sign an agreement with Canada to exclude a third country (e.g. Ireland) from their territorial waters (for fishing, for example). In EU texts, however, this term is widely used to mean 'countries outside the European Union', and sometimes 'countries outside whatever grouping of countries we are talking about'. Use: 
            <suggestion>non-member <match no=""2"" /></suggestion> (or state), 
            <suggestion>non-Schengen <match no=""2"" /></suggestion> (or state), 
            <suggestion><match no=""2"" /> outside the EU</suggestion>/EEA etc.</message>","<message>美国是一个国家，加拿大是另一个国家，爱尔兰是第三个国家。美国可以与加拿大签署一项协议，将第三国（例如爱尔兰）排除在领海之外（例如捕鱼）。然而，在欧盟的文本中，这个术语被广泛用于指“欧盟以外的国家”，有时也指“我们正在谈论的任何一组国家之外的国家”。使用: 
            <suggestion>non-member <match no=""2"" /></suggestion> (or state), 
            <suggestion>non-Schengen <match no=""2"" /></suggestion> (or state), 
            <suggestion><match no=""2"" /> outside the EU</suggestion> /EEA etc.</message>"
group,0,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRAINING,training (a),,"<message>This is one of a series of gerunds used creatively but incorrectly as countable nouns, which is not generally possible in English. Training in English is a process (the process of being trained) and it cannot be used as a synonym for a '(training) course'. Alternatives: <suggestion>course</suggestion> (language course/I am on a course/I am doing a course), <suggestion>workshop</suggestion> (attending a workshop), presentation, talk etc.</message>","<message>这是一系列动名词之一，它创造性地使用了，但不正确地使用了可数名词的形式，这在英语中是不可能的。英语培训是一个过程（接受培训的过程），它不能被用作“（培训）课程”的同义词。试试: <suggestion>course</suggestion> (language course/I am on a course/I am doing a course), <suggestion>workshop</suggestion> (attending a workshop), presentation, talk etc.</message>"
group,1,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRAINING,training (a),,"<message>This is one of a series of gerunds used creatively but incorrectly as countable nouns, which is not generally possible in English. Training in English is a process (the process of being trained) and it cannot be used as a synonym for a '(training) course'. Alternatives: <suggestion>courses</suggestion> (language course/I am on a course/I am doing a course), <suggestion>workshops</suggestion> (attending a workshop), presentation, talk etc.</message>","<message>这是一系列动名词之一，它创造性地使用了，但不正确地使用了可数名词的形式，这在英语中是不可能的。英语培训是一个过程（接受培训的过程），它不能被用作“（培训）课程”的同义词。试试: <suggestion>course</suggestion> (language course/I am on a course/I am doing a course), <suggestion>workshop</suggestion> (attending a workshop), presentation, talk etc.</message>"
single,,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRANSMIT,transmit,,"<message>'Transmit' normally refers to radio or television, data, and, possibly, the sadly defunct, Morse code. When sending something by letter, email or fax, we normally say 'send'. If we are sending something on that has been sent to us, we say 'forward' or 'send on' rather than 'retransmit'. Alternatives: 
            <suggestion><match no=""1"" postag=""VB.*"">send</match></suggestion>, 
            <suggestion><match no=""1"" postag=""VB.*"">forward</match></suggestion>.</message>","<message>'Transmit'通常指的是广播或电视、数据，还有可能是已经失效的莫尔斯电码。当用信件、电子邮件或传真发送东西时，我们通常会说'send'。如果我们发送的东西已经发送给我们，我们说'forward'或'send on'，而不是'retransmit'。试试： 
            <suggestion><match no=""1"" postag=""VB.*"">send</match></suggestion> , 
            <suggestion><match no=""1"" postag=""VB.*"">forward</match></suggestion> .</message>"
group,0,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRANSPOSE_TRANSPOSITION,transpose/transposition,,"<message>In English 'to transpose' means 'to put in a different order' or 'to transfer to a different place or context'. Alternatives: <suggestion><match no=""1"" postag=""VB.*"">incorporate</match></suggestion> (into national law).</message>","<message>在英语中，'to transpose'意思是“换一种顺序”或“转移到另一个地方或环境”。试试: <suggestion><match no=""1"" postag=""VB.*"">incorporate</match></suggestion> (纳入国家法律)</message>"
group,1,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRANSPOSE_TRANSPOSITION,transpose/transposition,,<message>In English 'to transpose' means 'to put in a different order' or 'to transfer to a different place or context'. Alternatives: <suggestion>incorporation</suggestion> (into national law).</message>,"<message>在英语中，'to transpose'意思是“换一种顺序”或“转移到另一个地方或环境”。试试: <suggestion><match no=""1"" postag=""VB.*"">incorporate</match></suggestion> (纳入国家法律)</message>"
group,0,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRANSVERSE_TRANSVERSAL,transverse/transversal,,"<message>'Transverse' (meaning 'lying across; situated or lying crosswise or athwart') has 223 BNC entries, but these nearly all refer to the fields of medicine ('transverse colon', being the most common), natural science and mechanical engineering. Transverse is not used figuratively. Alternatives: <suggestion>cross-cutting</suggestion>, inter + something (interdepartmental, interministerial); sometimes just '<suggestion>broad</suggestion>' or '<suggestion>general</suggestion>'. Some rephrasing might be needed ('across the board', for example).</message>","<message>'Transverse'(意思是“躺在;位于或横卧或横卧的）有223个BNC条目，但这些几乎都是指医学领域（“横向结肠”，是最常见的）、自然科学和机械工程。 Transverse不用作比喻。 试试: <suggestion>cross-cutting</suggestion> , inter + something (interdepartmental, interministerial); sometimes just '<suggestion>broad</suggestion> ' or '<suggestion>general</suggestion> '. 可能需要一些改写（例如，'across the board'）。</message>"
group,1,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRANSVERSE_TRANSVERSAL,transverse/transversal,,"<message>'Transversal' (meaning 'intersecting a system of lines') occurs three times in the British National Corpus and 709 times in EUR-Lex. This is, in itself, an indication that something is amiss. Transversal is not used figuratively. Alternatives: <suggestion>cross-cutting</suggestion>, inter + something (interdepartmental, interministerial); sometimes just '<suggestion>broad</suggestion>' or '<suggestion>general</suggestion>'</message>","<message>'Transverse'(意思是“躺在;位于或横卧或横卧的）有223个BNC条目，但这些几乎都是指医学领域（“横向结肠”，是最常见的）、自然科学和机械工程。 Transverse不用作比喻。 试试: <suggestion>cross-cutting</suggestion> , inter + something (interdepartmental, interministerial); sometimes just '<suggestion>broad</suggestion> ' or '<suggestion>general</suggestion> '. 可能需要一些改写（例如，'across the board'）。</message>"
single,,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TRAVEL,travels,,"<message>Trip is countable, travel is not, at least not in its normal meaning of 'the action of travelling'. Alternatives: 
            <suggestion>trips</suggestion>, 
            <suggestion>travel</suggestion> (singular).</message>","<message>Trip是可数的，travel不是,至少在它正常的含义“旅行这一行为”里是不可数的。 试试：
            <suggestion>trips</suggestion> , 
            <suggestion>travel</suggestion> (singular).</message>"
single,,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_TREATMENT,treatment [data],,"<message>We normally speak of data processing, not data treatment. Alternatives: <suggestion>data processing</suggestion>.</message>","<message>我们通常说的数据处理是data processing,而不是data treatment。试试： <suggestion>data processing</suggestion> .</message>"
single,,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_VALORISE_VALORIZE,valorise|valorize,,"<message>'To valorise' means 'to fix and maintain an artificial price for (a commodity) by governmental action'. In EU texts, however, it is often used to mean 'to assign a value to' or to 'make the most of'. Alternatives: increase the value of, give a value to, enhance, make the most of, accentuate, upgrade, put to good use.</message>","<message>'To valorise'的意思是“通过政府行动来修复和维持（商品的）一个人为的价格”。然而，在欧盟的文本中，它通常被用来表示“分配一个价值”或“充分利用”。试试s: increase the value of, give a value to, enhance, make the most of, accentuate, upgrade, put to good use.</message>"
single,,MISUSED_TERMS_EU_PUBLICATIONS,Misused terms in EU publications (Gardner),style,EUPUB_VERIFICATIONS,verifications,,"<message>Verification means 'the process of establishing the truth, accuracy, or validity of something'. It is an uncountable noun and does not normally have a plural. We do not, therefore, perform or 'do' (or even make) verifications in English. Alternatives: <suggestion>checks</suggestion>.</message>",<message>Verification是指“确定事物真相，准确性或有效性的过程”。这是一个不可数名词，通常不会有复数。因此，我们不会以英语进行或“做”（或甚至制造）verifications。试试: <suggestion>checks</suggestion> .</message>
